method,intra_cor,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11,imp_V12,imp_V13,imp_V14,imp_V15,imp_V16,imp_V17,imp_V18,imp_V19,imp_V20,imp_V21,imp_V22,imp_V23,imp_V24,imp_V25,imp_V26,imp_V27,imp_V28,imp_V29,imp_V30,imp_V31,imp_V32,imp_V33,imp_V34,imp_V35,imp_V36,imp_V37,imp_V38,imp_V39,imp_V40,imp_V41,imp_V42,imp_V43,imp_V44,imp_V45,imp_V46,imp_V47,imp_V48,imp_V49
n_cal5,0.0,0.05552831811682387,0.05020951576988194,0.023580226141902322,0.19412247242129274,0.14809915829760692,-0.0014801748149251281,-0.002926995820745626,-0.0008741358562754561,-0.0044930447289937,-0.00039653934591673173,-0.001484287418067239,-0.0027143390840837314,-0.0018922445231158342,-0.0011260440370349418,-0.0003707543745745667,-0.0007051995034538608,0.0015144829373751427,0.0018249970443702985,0.00035812692132708435,-0.000635525110595688,-0.010523215432253577,-0.002138401882602059,0.0008875835017463363,-0.0002121032538822861,-0.0018313090036029915,0.00271792593070234,-0.0005667434130833074,0.0029073861478793686,-0.006727970047557171,-0.00010037320231785311,-0.0020132293111981467,-0.0043075876682234044,-0.0023877746403844213,0.002355750600953055,-0.006363408790354501,-0.0032991206308382224,0.000123216348588695,0.0003852815161753398,-0.0068020095658982704,0.00041069279858511426,0.00023454334472150506,-0.0005101778855317226,-0.002010413757899491,0.00024952795618575035,-0.0013724207602143028,0.0093098912509737,-0.0033444684541620675,-0.002594483342914048,-0.005097682480585582,-0.008021028365858829
n_cal5,0.1,0.0923826095558163,0.08017580507555948,0.12671723311871738,0.42929981267307465,0.39275017617952585,-0.00012386592765959806,-0.00029456034970990846,-0.000625886984091939,-0.00040188481835179424,-0.011120978531480308,0.003744623647535065,-0.0010390960339364448,-0.001308887116198143,-0.0015390300882800467,0.0004143899253961081,0.000418644671140167,-0.0003382629175165593,-0.0040706412773139355,-0.004000281927700374,-0.0038341695746890725,0.0010699605736869122,-0.004720621422857711,0.0007408760986578796,0.0006698566040197473,-0.0009196465402135553,0.0038908378982523604,-0.007723481627266253,-0.0004919541160612143,-0.004609642842984078,0.0015839927972381245,-0.0035754624240882014,-0.0008495059574122518,-0.0015554857132525173,0.0015607095045840531,-0.004258763198006776,0.0013628814010674395,0.004019122731469167,-0.0005319554267574356,-7.41823325894897e-05,-0.0006294572490276688,-0.0014989917173644878,-0.001605116647728777,0.0005752426159314853,-0.0038067815211414078,-0.0046569421982080765,0.00270472855986729,-0.0014348388555018854,0.00022123708867893832,-0.00838709877756009,-0.0005074493638029809
n_cal5,0.3,0.22712648354648005,0.18249801652446615,0.36374448299440726,1.1045165268010322,1.1324005724989055,-0.0008287905710422742,0.0011149532853442963,-0.00036985783282964907,7.90898405822471e-05,-0.0003840136493502011,-0.00015203055556411993,-0.0006570376221822402,-0.0006337608450039204,-0.0020944896951041736,0.0005152875202932283,0.0012527105701128545,0.00043941819310675906,-0.004522615666980497,0.00010853689590491673,0.0002048624399832629,6.381795829143073e-05,-0.0032226943375322317,0.0004455483607114045,-0.0003719645398495934,0.0016866714392593796,-0.0014062286088874683,-0.005354429207531745,0.000218055424069478,0.0008759377655401246,0.002268579560277447,0.0003045186225904735,0.004230912216549402,-0.0026198901346273042,0.0013596728387467911,-0.001741596357982082,-0.0023751136867182963,-0.000946628500805291,-0.00020632639264781907,0.0007570122125232411,-0.0005107875238925345,-5.900334643510474e-05,-0.00024273430881877056,0.0006825451769269334,-0.0005179998688039275,0.0001900795481106036,-0.001935639208940354,-0.0028916720978459467,-1.3254919627170292e-05,-0.00027390877758382004,0.0005551750805277145
n_cal5,0.5,0.24326527241532347,0.19719117917922238,0.3715501911831269,0.8807668364040321,0.8137043996000521,-0.0005438743379600671,0.0030543310393152854,0.001522837588211386,-0.0001554581653302282,-0.00035707351776358604,-0.0002741239562078594,-0.0004631255308993239,-1.2139269297088232e-05,-0.00015268243249326927,-0.0007528864952970985,0.0002171256397269968,-1.6077695737526376e-05,1.3885289170956217e-05,-0.0006882362955444588,-0.00020078846389030383,0.0005045921542340404,-7.513959279332554e-05,-0.0003315614762115319,3.376425815835674e-05,-0.0004970866911186792,0.00015178582124066495,-0.000506834603404005,-0.00011109121553794694,-0.00037550737959982095,-0.0002361894556357491,-0.00039193587998332763,-4.0039278102477205e-05,0.00022662957215498677,-0.0012094419134843493,0.00032189515194375184,-0.0009840421096091179,-0.00023025058330313394,0.0015475128401595355,0.00022454923087505038,-0.0007239862238550091,0.0006718028727506024,-0.0007926436885816642,5.554522554490626e-05,-4.127925671966922e-05,-0.0007121354967973281,0.0005156361661161346,-0.00014850873152075228,0.00027454058910275636,8.438205940800951e-05,-0.0016769024942024646
n_cal5,0.65,0.241267592866673,0.14441968252346357,0.261986332470505,0.6941290373947678,0.6776176692988636,0.0003218973345827288,8.229927009250256e-05,-7.573305890219706e-05,-1.96662064659107e-05,0.00021500829818351294,-4.6193212312981936e-05,-5.8953253398002135e-05,2.2851565178449995e-05,-0.00044325155933324273,8.480578860504036e-05,-8.47408998720887e-05,-0.00011051785260919138,-7.046541170149338e-05,-0.00016270691377643734,-4.8413950640401514e-05,6.312638133711597e-05,-7.448895770649962e-05,-0.00098394592978041,4.6134183329822144e-05,-0.0005633650886044858,-0.0015898699859516012,-0.0002133800355635466,-6.528319707460595e-06,0.0006495911801944939,2.2163948699115605e-05,-3.3452685788438553e-05,-0.0008983488138901661,0.0006129598675837696,-0.00034313547634522157,4.52080920587683e-06,-0.00029221586015116635,-0.00016252739816019954,1.4338705911799235e-05,-0.00011298425207258156,-0.00030763455892366304,-8.684436838823917e-05,-9.062461797738434e-05,9.403994434953784e-05,-0.00033618125797993853,-1.7186332258537867e-05,-4.872866521130984e-05,-8.82197930438903e-06,-0.00028537838251579034,2.9814085888794455e-05,-0.00021804007797515215
n_cal5,0.85,0.14420529908452773,0.08194948281886046,0.054696744607108216,0.32283586172747514,0.3146118491797153,-1.3639846428876537e-05,1.0713483745306701e-05,-3.841212807939471e-05,-9.280097889273475e-07,-1.071906873808745e-05,5.086299126373766e-05,5.671382410814737e-05,-3.169439396398521e-05,-5.082293135924681e-05,4.796239256422743e-05,9.671444813838989e-06,-1.4642662233687922e-05,1.5232518810326159e-05,6.097240448545381e-06,-2.63999070156407e-05,1.0282627636917323e-06,-2.1498452501683696e-05,2.701569326053523e-06,8.377196298950859e-06,5.899738886652277e-06,2.4178735676810836e-06,-2.0265425479878973e-05,-7.416361945915041e-06,-4.892587984615254e-05,-1.9201705996514662e-05,6.104697513852064e-06,-9.855848467904318e-06,-3.224702039983605e-05,-0.00017356103613197504,1.0773943056405916e-05,-9.19339071275375e-06,-0.00010045118273076133,-1.9382358545354944e-05,-8.257480960255359e-06,-1.4380517322683714e-05,-8.89548254236032e-05,1.0847688448895285e-05,-5.2110901970636954e-05,-1.4429008294141825e-06,-4.972156742328686e-06,-1.6534312025385616e-05,-4.221586080635266e-06,-1.713250874207234e-05,-2.6220202006659494e-05,-1.7347133325721725e-05
n_cal20,0.0,0.06158352979268906,0.05594665312421561,0.024338377548299442,0.23541822452496777,0.17015953782941043,-0.0005120542521561266,-0.0026851812879767423,3.5075830300797184e-05,-0.005494838798874976,-0.0006930584362818152,-0.0018427492030235828,-0.0023069455153840444,-0.0010649430312551342,-0.0011372889674911488,-0.00012405144156515813,-0.0009566168803223786,0.000991115813204451,0.001184379411456538,0.0003275585238185893,-0.0006281859708475882,-0.009539663884204432,-0.0025637797199157,0.0006328057749280379,-0.00022124536578497592,-0.0013317584578460234,0.002067737017583565,-0.00010199552377587211,0.0013718990616261636,-0.007056968897614303,-0.0016116928322600153,-0.0019709679766190986,-0.0017757964270103174,-0.002925656022401347,0.00046818170154484475,-0.007909890028142422,-0.0034673403006481507,-0.00208089884654277,0.0011715821002525725,-0.00888394346215481,-0.00033995827906995233,-0.00045209609538730095,-0.002908193235186355,-0.004265891932306653,-0.0008874647296322348,-0.001051544763558557,0.007431065929308221,-0.003445921865373471,-0.002855063001129836,-0.006463634367444439,-0.007892862658765511
n_cal20,0.1,0.10246614147033968,0.0907814876895556,0.13493996533523953,0.4679818948519075,0.42782556887888595,0.00018889878035407057,0.0014335837560071276,-0.0009862530253987973,-0.00027062162448849,-0.012516451816574929,0.0035928797311054104,-0.0015300955787229888,-0.0019138762768714354,-0.003156772455386988,0.0009211426208024403,5.888650094252429e-05,-5.7872014017581886e-05,-0.0048328133368438116,-0.003661374974573602,-0.008597412461570642,0.001418632663590314,-0.005057911377730696,0.00026551197470879915,0.00046922430735119036,-0.0017293920367658512,0.0031889889987825526,-0.01125801288108733,-0.0009405788436930454,-0.005545224470146624,0.0010047200353917383,-0.002684631591747467,-0.002352352630693285,-0.001620093275896168,0.0016643027791577818,-0.004273607897677205,0.0015136138159667026,0.0011677275244230466,-0.0005000530376048877,-0.0007163757611508427,-0.00017857455274494782,-0.0008999679008353787,-0.0008608371858650646,0.0007503964434029173,-0.004468660933377457,-0.006817187582247321,0.0025317498404444534,-0.001871406342960611,-0.003625204368093464,-0.0035631788717057794,-0.000609906893710591
n_cal20,0.3,0.2341943467057163,0.19728953853533335,0.39298912370531885,1.2062111377195444,1.2202225942649902,-0.0008069638584873836,0.0011991456310696193,-7.211848127353093e-05,-0.0003176903910206974,-0.000812000650516131,-0.00014234049259455515,-0.0007500092156317994,-0.0005864840623631949,-0.0024166210016368915,0.0008358768906707461,0.0010049256065868314,0.0003879763004356276,-0.005675022174940097,-0.00023124824068859474,0.00010786773861512633,-0.00011678610499300999,-0.00278027602899723,0.00032917731234223996,-4.342934151265373e-05,0.0008060999910337279,-0.00010987131528541365,-0.006220032490119017,2.806683264329413e-05,0.0007953370929141068,0.0025622817965267755,-0.0009353663111555917,0.0035804025215940044,-0.002727598606381752,0.0014265670725471537,-0.002999091809531866,-0.0030520286073310032,-0.0024430148898318166,-0.001118727387398943,0.0004607169054882121,-0.0007389837675509355,-6.731331904657758e-05,-0.00010204372194756926,0.0006734314781487951,-0.0005301152744437088,0.00014596277569543065,-0.0017878281480275867,-0.0033863016715596217,0.00014497557108213618,0.00033420676622988735,0.0007541245393327678
n_cal20,0.5,0.24794494256211708,0.2079552445130901,0.39166583346235384,0.9344339107285361,0.8475769268598567,-0.0007531940968240667,0.0027965209892246608,0.001115432349657608,-0.0005394534938965446,-0.0009176402865454911,-0.00030766201013689355,-0.0005249964023459764,6.900249220580841e-06,-8.572458214569803e-05,-0.0007401818854408619,0.00015462063486618556,4.1830510295392555e-05,-7.553715129642102e-05,-0.0008316078313634689,-0.00018498367879720462,0.0003236976947449505,-8.66355073941045e-05,-0.0005143828703070762,8.532177320219603e-05,-0.0007033214668315603,9.366414759311621e-05,-0.0005294320371082176,-3.747313029793597e-05,-0.0005887635709015246,-0.0002131052007367121,-0.0005476609978289597,6.917215897274067e-05,0.0002753387467063508,-0.002105274460252908,0.00039515413126956476,-0.0009514328573000967,-0.00021971355181792966,0.0022394064474683976,0.00026078391459384234,-0.0006336931958462691,0.0002863994497340073,-0.000194500596676097,3.6853064940093695e-05,-0.00045848998620283475,-0.0007723464559926727,0.0006565439991666029,-5.540123123550683e-05,0.0001926394276827831,-0.0001910272198831405,-0.001891479580887016
n_cal20,0.65,0.24203090524941528,0.156580491782754,0.2854976164178932,0.7220706708150397,0.7050415890141475,0.00025180225068313503,0.00018300130264537446,-0.00015287093894348716,5.186511064614847e-05,0.0002400538604637895,-0.0001100105519149942,1.7553230228995437e-05,2.7884049798164777e-05,-0.00047329640212782974,3.513472605182464e-05,-9.555872589706556e-05,8.202162309371774e-06,2.981657939118315e-05,-0.00016851400712778041,-7.402027103473174e-05,2.8394703058424015e-05,-0.0001397488069108216,-0.0012716491912519103,5.1548502754524984e-05,-0.0007585335962792406,-0.0021993857128840963,-0.00023292865063476032,-3.295262496610147e-05,0.0005739731918072025,4.2930790345478764e-05,-1.5613758499719682e-05,-0.0010837498303234968,0.000565165042275577,-0.0003381687845205317,1.1933920948326543e-05,-0.00026844946261552654,-0.0003228865999147618,7.172925718551813e-05,-0.00013735847781893798,-0.0003933400038505904,-0.00013472655015574672,-8.990699308034486e-05,5.433645183456057e-05,-0.0003717889814808779,7.23122365379562e-05,-6.597947986921487e-05,8.360110271639287e-05,-0.00048043954248698837,-6.87426642355316e-05,-0.0002130653406907075
n_cal20,0.85,0.14190225848517984,0.08152963548031429,0.05918855013113333,0.3272374480228266,0.32258159401829767,-2.2108745946835567e-05,5.90843626340791e-06,-5.1248085578197735e-05,3.6917604142951344e-06,-1.3254380690318796e-05,3.966818449739948e-05,7.774913873786904e-05,-1.2674933801441812e-05,-4.515895444882834e-05,7.947709428796343e-05,1.268411271178525e-05,-6.553279970430849e-06,5.140717837724486e-06,1.1569262343208959e-05,2.2473544535051015e-06,-3.645423257174551e-06,-2.6399092824436992e-05,3.049271758267683e-06,4.189891664650526e-06,-1.30045718426701e-06,-2.1224466298771664e-06,-2.5801050883798398e-05,-8.710251693158777e-06,-5.536004848315301e-05,-1.234105583559181e-05,-1.4543792209145304e-05,-5.758577710334485e-06,-4.0653168376548434e-05,-0.00023047650594502458,4.373387356598493e-06,2.080031785423042e-06,-0.00010629627884323333,-2.240502383382824e-05,1.0378241847257869e-07,-2.066160902060497e-05,-0.00010666129209321598,1.2703479756604966e-05,-4.866383097369499e-05,-3.072423795268186e-06,-1.385655506949558e-06,-3.018750205323923e-06,-1.1469409643647769e-05,-3.534109395438618e-05,-3.329400520108148e-05,-1.8306326359082297e-05
n_cal50,0.0,0.06287423754375494,0.056510117752371934,0.025206400251624277,0.23879566776490344,0.16975789487407508,-0.00046458081337693425,-0.002960445506499447,0.00020724447200320636,-0.006090991477276739,-0.00026759798647992347,-0.0020765280775417007,-0.002069713088823687,-0.0013675273963040192,-0.0010081398593194963,-0.0002457280811744599,-0.0008742507505222523,0.0008952942336560614,0.00026111986320725213,0.00024711126468641363,-0.0005320332336014208,-0.010234415104666578,-0.0018296535769668715,0.0006047946690011007,6.453985748012575e-05,-0.001490609689429296,0.0019561163133190148,-0.00018998633733501323,0.0017412302870175437,-0.007852187815078654,-0.001720434085006546,-0.0026888582702375968,-0.002138452303136016,-0.0034222464687602,0.00093181923320555,-0.007922860006205758,-0.004723489382529649,-0.0023803405248073463,0.00015163777217110886,-0.009117034910251695,-0.0005152610678162275,-0.00028053427053521736,-0.0031512035656847182,-0.0037053114807018323,0.00022203645820164825,-0.0016871324094974171,0.009357497221813211,-0.0029580808689936007,-0.00439328854795212,-0.007400065008954537,-0.007119508038946082
n_cal50,0.1,0.10456331797440999,0.09216194361913749,0.13536008756283655,0.4832541914108748,0.4339152812881572,0.0003517710541298723,0.0026929305921512678,-0.0008785032651868398,-0.0009502513597796113,-0.012325590166086765,0.003958197389840405,-0.0016725269992373343,-0.0016836650538066148,-0.0029873702438497868,0.0011046300460013474,0.00016749266783587594,6.512442160707742e-05,-0.004776052374049995,-0.0031225351525079937,-0.00794498001103815,0.0016753011277812087,-0.005135098060136602,0.001122436098936725,0.0004955565762723549,-0.0016292209851497285,0.003239536852407388,-0.01034667067860902,-0.0011609418710232724,-0.005392092602573464,0.00016623165480288436,-0.0027730710916442592,-0.0009021034110766623,-0.0018621403788490372,0.0017889074323189996,-0.004292344222217255,0.0011409181666580822,0.0012612503331286317,-0.0006590036512494771,-0.00024163322128799373,-0.00016507899736323598,-0.0003499009040371338,-0.0007239474381308588,0.0007515081836317012,-0.004175094630536249,-0.007896260309569372,0.002341235245328921,-0.0013566452105525934,-0.003029259099632525,-0.005416505994669393,-0.001492629693996833
n_cal50,0.3,0.23845335669874396,0.202464744347964,0.396947708925258,1.214225547609557,1.2095377290432958,-0.000704959811294124,0.0013076586550149075,-0.0008296603646374945,-0.00023003432310021856,-0.0006641740236052234,-0.0001235109343623782,-0.0005410481312252391,-0.0005987259670404241,-0.0025682120387309783,0.0006917369310530489,0.0011157228902896838,0.000138675553678211,-0.005508357220915195,-0.00019992476148510864,6.111397837978612e-05,-0.000177270918390778,-0.0026563774657518014,0.000322923500294958,-0.00039458041386617284,0.0006482118888526939,-0.0002391173730520446,-0.005703227683102586,0.0002618761331177823,0.0006238597979184057,0.0024999569171380454,-0.00131082538392516,0.0034518083692231514,-0.0026357061522984692,0.0014274277714764433,-0.0033585514213308565,-0.003000742639205095,-0.002943196306791324,-0.0007817307731531266,0.0011287136315811927,-0.0006692113633257351,-7.319743053629704e-05,-0.00034417506455190517,0.0006191725578209333,-0.000497735064331364,0.00011511445949883771,-0.0014684765874812473,-0.004003455480311011,0.0002168516649495077,0.0003303098432217966,0.0008653628277565128
n_cal50,0.5,0.2541079225442093,0.20674481217138754,0.3978143237926814,0.9427598104890503,0.8791154897500568,-0.0007638390103926729,0.0026127622080162954,0.0014745326893244603,-0.0005144569592632274,-0.0007430498581556751,-0.0003022906604371769,-0.0006696034799521043,-1.2338266716540548e-05,-5.3909016810375664e-05,-0.0007994464612948063,0.00014165824939874115,3.557252343647505e-05,-6.898244999392514e-05,-0.000862239777409913,-0.0002496651420899228,0.0002607386922249473,-4.621305859930924e-05,-0.0007464779811746821,3.712825392883612e-05,-0.0007263396038560062,0.00010412116274362636,-0.0005578160771754934,0.00010333610091196142,-0.0006804331596597907,-0.00024595729548544475,-0.0006179861044424161,7.732463960519187e-05,0.00021537730988696165,-0.0022104703886912723,0.00040490963080165506,-0.001009587967666457,-0.00020650814361170054,0.002425084994735722,0.00027206746832990537,-0.0007253392853829081,0.00018417603624932592,-0.0003035154854452062,2.076699669353049e-05,-0.0005754104617085663,-0.0008423959526060236,0.0004492501755839223,-3.8760487278623106e-05,0.00019396830419017276,-0.00012032724140387687,-0.0018952863139458783
n_cal50,0.65,0.2434439137146331,0.16128156185681264,0.28647494465879025,0.7100453448270355,0.6951656525478732,0.00028767484438267627,0.00018471058967307367,-0.0001703508421709375,1.84628170798353e-05,0.0002632066103279946,-0.0001055912645497924,-2.89214587811839e-05,3.16919705031292e-05,-0.0004874416589688699,3.89192164323274e-05,-0.00010171838157267442,-8.714696404311748e-05,2.9216620224455337e-05,-0.00018171047950050082,-7.611590522329797e-05,4.309023431419929e-05,-0.00023500191065157532,-0.001259242860003291,3.90520895545274e-05,-0.000761862691083787,-0.00199325669118421,-0.0002306572190631871,-4.604624464213555e-05,0.0006568690535248632,3.399680821488301e-05,-2.440444795126724e-05,-0.0011058947004448235,0.000605400036025801,-0.0003085738598297884,1.178277624687772e-05,-0.00025741193925965847,-0.0004100041973815564,7.349719572084012e-05,-0.00010968385510872225,-0.0004174610860435255,-0.00011992215327016995,-9.4223372827145e-05,3.372758078831043e-05,-0.0005358491911736804,7.747854509226663e-05,-1.3490742161872797e-05,2.449340032633542e-05,-0.0004395053538146858,-3.861110516954404e-05,-0.00021608442811068616
n_cal50,0.85,0.1447373582516747,0.08165317189973814,0.05911431334661792,0.3290973942170902,0.3189727826176696,-2.391143823150837e-05,-3.154185834848501e-05,-5.8077310235755176e-05,9.493361039859625e-06,-4.032448680170578e-06,4.0908686972141386e-05,5.335024812463597e-05,-2.2493071786830084e-05,-5.0865877006691825e-05,8.101830353989144e-05,1.1829977002069353e-05,-1.3924371719658176e-05,5.789246848337303e-06,1.360713093179091e-05,1.7798770162456655e-05,-1.0337946895503697e-05,-2.9887129709324936e-05,1.5181847927915523e-06,2.294776552420314e-06,-2.7113538250158676e-06,-3.464673631611684e-06,-2.449016075082942e-05,-9.013266451048025e-06,-5.2178149196957564e-05,-1.626257819758404e-05,-2.0331135455041585e-05,-6.455547754664049e-06,-3.281961989017715e-05,-0.0002468133324414985,6.257633586263229e-06,7.835609335207446e-06,-0.00010528811782808302,-2.214807791745097e-05,-2.1183766497104947e-05,-2.0697711426532413e-05,-0.00012481516604379426,1.7133862126038372e-05,-4.354441598353595e-05,-3.7936866663205104e-06,-3.0514207598742123e-06,1.3783505209405683e-06,-1.0279757784512175e-05,-2.8578497235494573e-05,-4.111312603691976e-05,-2.3662822097578467e-05
n_cal100,0.0,0.06290073260234529,0.058670576018214585,0.025746534209806073,0.24437571729441449,0.1720563262013791,-0.00047426090942270246,-0.0032716364036267866,-0.00019859408223872705,-0.00598227953206139,-0.00019850271694232043,-0.00193876830162376,-0.0018764842132155035,-0.0014230359322082104,-0.0010713182283873294,-0.0002620234367977653,-0.0010306572658880242,0.0007383440361704167,0.0001995535039996866,0.00033898327833757695,-0.0008736690556651303,-0.010436024534088099,-0.0018142230374374561,0.0009307399762270244,0.00019374533642155164,-0.0015390839363086351,0.00200757595580584,-1.922611015694772e-05,0.0023368376573813343,-0.007596221506208897,-0.0017129000010904034,-0.002226766319144556,-0.0031528306289753875,-0.003324848436478538,0.000957306462736486,-0.00782142534747093,-0.004995017597750147,-0.00256597869098098,0.00029064339381065595,-0.009029647830231816,-0.0007523693710419071,-0.00015255949782146819,-0.002648560343040209,-0.0038307277606510187,0.0003050834811983059,-0.0014687181656682573,0.00976850792971049,-0.0028340650171257502,-0.004319221274514816,-0.00722118480860873,-0.007360877527689387
n_cal100,0.1,0.10662804614445727,0.09276504071578118,0.13456163233356894,0.4928605746484516,0.4359689674857755,0.00028880808470970143,0.002630829065545314,-0.0008491556599285274,-0.0009176555382923548,-0.01225149775091329,0.004088327748681551,-0.001671358871186352,-0.0016257498073203413,-0.0026645037353680164,0.0010979383870297556,0.00014524730998076508,9.583210500597727e-05,-0.005288708616980378,-0.003355572022904886,-0.008114778785583867,0.0017178355128232633,-0.004665903527362895,0.0010285227173841762,0.0006481554379046945,-0.0014670840725425377,0.0025865388859457887,-0.011107296871976256,-0.0014435017403061602,-0.005397435300147797,0.00022026531027721866,-0.002079564297333768,-0.00040092699436362883,-0.0019378159976041803,0.0017893870674681816,-0.0046314471438461974,0.000889882775366405,0.0012306042763470314,-0.0005738598398316503,-0.00014794023665054006,-0.0003240571644565081,-0.0005933627181422079,-0.0003726789679233271,0.0008149288853742555,-0.005111278207743859,-0.008334075626369904,0.0018400346473080524,-0.0012954067185923057,-0.003035752510424018,-0.006310338255328937,-0.001748092967524314
n_cal100,0.3,0.23853348082605386,0.20187421408868056,0.3982234399575432,1.2175719792201543,1.2031756482658613,-0.0007836541570380189,0.0012472077339793432,-0.0010183476162505707,-0.00022340825282359184,-0.000717586066216153,-9.940297780562946e-05,-0.00047416191358202455,-0.0006040056409594054,-0.0025772813802993452,0.0007403941470968728,0.0010375085298427599,0.0002836262159990096,-0.005535035762505684,-0.00022723142432332774,9.475927969784886e-05,-0.00017743833744224584,-0.0026611604960584193,0.00011933938719147244,-0.0004501286686178087,0.0005074281174027806,-0.00032792400642700395,-0.005589879675351277,0.0003097144582270009,0.0006141929698069016,0.0025616801526306306,-0.0014076775419405083,0.003586276097670556,-0.002526412525025415,0.0014637337678906801,-0.003143005742230844,-0.0028668302458596793,-0.003354308204240204,-0.0007338257499830887,0.0011270430588415277,-0.0008166545503638181,-8.601381077641659e-05,-0.00033399616294904513,0.0006246142285640546,-0.0005280916540866002,0.00013739010000966462,-0.0011866211068393326,-0.0038376768928481977,0.00019497164045094122,0.0002845322539980917,0.0008158718391875274
n_cal100,0.5,0.2536600486679804,0.20959100154137458,0.3949373456343564,0.9339543228775455,0.8828048154235876,-0.0007646901654225197,0.0031067406925382964,0.001478326360700812,-0.0005746049137704449,-0.0006097082609646034,-0.00033240818715236806,-0.00069131617532335,-3.439547328582367e-06,-5.3217881425521474e-05,-0.0008491912892118794,0.0001381286984330658,5.350266398768507e-05,-2.76412673733843e-05,-0.0009098125203075094,-0.00024205110404395663,0.00019962769454233984,-2.451794068116665e-05,-0.0008059995497203127,3.370538691109111e-05,-0.0007014109975477476,0.00013694990581817083,-0.0005013920434081344,4.431837489496354e-05,-0.0007753926270060985,-0.00021661585390573852,-0.0006902186593140877,9.940875631097145e-05,0.0002155543200413527,-0.0022387130586032588,0.00039068412247358,-0.0010446496245554038,-0.00024143607962004844,0.002492281994933378,0.00026997363186747453,-0.0007185890942896778,8.168428622000195e-05,-0.00033499026002971593,3.9349824813369276e-05,-0.0005068007009326824,-0.0007656165232194813,0.0005029584761618294,-1.1466441465740882e-06,0.00017295577337676795,-0.00017755796253881797,-0.0018675209989357487
n_cal100,0.65,0.2476048720419797,0.1599797368027427,0.28444218408506816,0.7068968834505087,0.6935025460011264,0.00034541612343636885,0.00013770488185414943,-0.00017331380113566554,9.959404816499882e-06,0.000276214058056995,-0.0001036769089760438,-4.336788051934763e-05,3.177161784075108e-05,-0.0004672233145540122,4.219538934649408e-05,-0.00010858494502364528,-8.701344539830507e-05,-1.3775850526865907e-06,-0.0001735212003991878,-7.765673705932138e-05,4.97484619467511e-05,-0.000225142976074721,-0.0012861001016350245,3.2156429941362394e-05,-0.000722044837561499,-0.002111337086004674,-0.00022177004261388834,-5.412567300499774e-05,0.0005369775041998794,4.4608605269020705e-05,-3.2959198765467404e-05,-0.0010887665498829989,0.000616440106556407,-0.00033143891453104457,1.0035873455374133e-05,-0.0002222207434152382,-0.00042500071641723676,5.482717464535525e-05,-0.00010163276958437808,-0.00041276581509664285,-0.00013570145225734231,-9.180443584222431e-05,2.6989166522069326e-05,-0.0005398729911406586,3.494364206305304e-05,-7.764482044800429e-06,1.584375993575677e-06,-0.0004277125760314154,-3.5722792231419485e-05,-0.00023226139225606245
n_cal100,0.85,0.14428171196812842,0.08176163404030834,0.05928781412808572,0.3274917299476007,0.31946144203025817,-2.69877223478062e-05,-3.61120290063335e-05,-5.9925325852888956e-05,1.2700223240932044e-05,-7.710873649780838e-07,4.075818984576225e-05,6.427900072016637e-05,-2.5713675921740012e-05,-5.200203898719999e-05,8.176286450786224e-05,1.2456119323139176e-05,-1.2836361155068291e-05,4.747173305861901e-06,1.431087534826642e-05,1.4942710396965862e-05,-1.0278705765526583e-05,-3.0647786562767874e-05,8.073082266428623e-07,4.278767856059288e-06,-6.676225239544027e-06,-4.3707285989509394e-06,-2.5659238196812592e-05,-9.94326351556651e-06,-5.259115414346566e-05,-1.4677614488938075e-05,-2.7515189376689206e-05,-6.62130971007013e-06,-3.1180542798848786e-05,-0.0002462893260595959,5.356416287895059e-06,9.084028474157263e-06,-0.00010681447591688007,-2.1712126988999538e-05,-1.4671388400302774e-05,-2.154976746949634e-05,-0.00013357405462491835,1.5065813182583726e-05,-3.9502403005529226e-05,-3.531923968658696e-06,-4.011047425835395e-06,1.3665805305374528e-06,-1.317268534667404e-05,-2.9424556141344316e-05,-4.2868706064551244e-05,-1.6883225142199152e-05
n_cal250,0.0,0.06307151262679314,0.05976029560084405,0.025538794156270875,0.24784337309420637,0.17663594132650945,-0.00039384384394672566,-0.003372751994055497,-0.0002662607907475465,-0.0056561775884346275,-2.41520871478513e-05,-0.0019372603711130018,-0.0014619006284817863,-0.0012974728802669646,-0.0009785340320442126,-0.00042736669287996704,-0.0008355401252164029,0.0006807259345978732,-0.00022128191075470596,0.00035822162873682545,-0.0008921730741762964,-0.010762445415363663,-0.0018739537921561012,0.0007782774480772124,1.6903849273849726e-05,-0.0012918671677172148,0.002014483222841494,-7.856783757407556e-05,0.002233683839227389,-0.007656642890601067,-0.001889461281417384,-0.002069278833288978,-0.0036059079964364895,-0.003352534182854726,0.0005802251218878451,-0.007412755550342433,-0.004660525107784458,-0.0024204183635063996,0.0002966405524949607,-0.009299418626264704,-0.000730195989083222,-0.00011429338798758356,-0.0027631063076018585,-0.003399150626805839,0.00018659720050558684,-0.0011582991259906847,0.00970214560537425,-0.0027669560833094636,-0.00425368746908132,-0.007210864926234078,-0.006008992488746586
